text,label
20、发行人应当履行《债券受托管理协议》、募集说明书及法律、法规和规则规定的其他义务。,0
十四、关联交易情况,16
5、项目法人该项目的项目法人为发行人的全资子公司平阳县昆阳新农村建设投资有限公司。,0
6、对下属子公司资产、人员、财务的内部控制方面,0
（二）本金的兑付,0
第三节风险因素,2
4、加速清偿及措施,0
3、会计差错更正,18
十一、发行人内部控制制度的建立及运行情况,11
（一）中央国债登记结算有限责任公司,0
七、发行人董事、监事、高级管理人员基本情况,12
五、违约责任及解决措施,0
（一）发行人重要权益投资情况,8
（三）董事、监事及高级管理人员对外兼职情况,0
（六）评级风险,0
（一）利率风险与对策,0
九、公司主营业务情况,14
1、母公司资产负债表,0
（三）跟踪评级的有关安排,0
2、债券持有人会议可以采取现场方式召开，也可以采取通讯等方式召开。,0
六、发行人董事、监事、高级管理人员的基本情况,12
6、公司内部控制制度的建立和运行情况,11
（二）2016-2018年经审计的利润表简表（完整的利润表见附表三）,0
1、营业收入分析,0
（二）其他重要事项,0
重大事项提示,1
（二）平阳县经济快速增长,0
十一、发行人关联交易情况,16
（二）人员简历,13
（一）发行人所处行业状况,15
八、公司战略规划、财务状况以及盈利能力的未来趋势分析,17
（三）近三年债券的发行及偿还情况,0
4、海外业务拓展及经营风险,0
一、募集资金用途及运用计划,0
（二）未来业务目标,17
1、债券持有人会议可以采用现场、非现场或者两者相结合的形式。,0
1、资产结构分析,0
（一）基本情况简介,0
三、发行人的组织结构及权益投资情况,10
五、发行人控股股东和实际控制人的基本情况,5
16、除上述各项外，受托管理人还应当履行以下职责：,0
三、公司控股股东和实际控制人的基本情况,5
四、公司权益投资情况,7
7、受托管理人应当在履职过程中，重点加强债券信用风险管理，履行如下风险管理职责：,0
1、内部控制的目标,0
释义,0
五、发行人董事、监事、高级管理人员的基本情况,12
第三节风险因素,2
重大事项提示,1
（六）担保方式：本期债券为无担保债券。,0
5、假设本期债券于2019年12月31日完成发行。,0
八、发行人现任董事、监事及高级管理人员情况,12
（二）参股公司、合营企业和联营企业,8
5、项目法人,0
7）净资产收益率、平均总资产回报率分析,0
6、监管风险,0
第五节同业竞争与关联交易,16
（七）受限资产情况,0
12、跨国货款回收和汇率风险,0
第二节风险因素,2
七、发行人董事、监事、高级管理人员的基本情况,12
四、发行人股本总额及前十大股东持股情况,5
（五）债券持有人会议的召开,0
六、公司主营业务情况,14
（二）发行人合营公司、联营公司情况,8
2、发行人母公司利润来源单一的风险,0
1、股东,0
（四）关联交易决策,0
第四章增信机制、偿债计划及其他偿债保障措施,0
1、宏信证券有限责任公司,0
十、发行人关联交易情况,16
3、关联租赁情况,0
十四、发行人内部管理制度的建立及运行情况,11
（七）《2017年平阳县国资发展有限公司城市停车场建设专项债券债权代理协议》；,0
二、本期债券募集资金规模及用途,0
六、发行人内部控制制度,11
三、发行人有息负债情况,19
（二）合营企业和联营企业,8
（三）发行人未决诉讼及仲裁事项,20
17、在本次债券存续期内，海通证券不得将其受托管理人的职责和义务委托其他第三方代为履行。,0
六、发行人主要子公司情况,7
（一）本公司的主营业务概况,14
1、偿债资金的主要来源,0
4、财务独立,0
（二）违约责任,0
（五）严格履行信息披露义务,0
（二）关联交易管理及定价原则,16
三、发行人对其他企业的重要权益投资情况,7
（一）评级观点,0
七、发行人主要业务基本情况,14
（五）公司所处行业及行业特征分析,15
十三、关联方及关联交易,16
2、参股公司,8
（十二）平阳县昆阳镇城南凤山安置房工程b-04-02地块停车场,0
（一）历史沿革,4
2、关注,0
（五）偿债能力分析,0
第十条发行人财务情况,0
2、稳健做好自营工作,0
3、高级管理人员,0
六、发行人对其他企业的重要权益投资情况,7
（五）盈利能力分析,0
（二）债券持有人会议召开的情形,0
七、发行人的控股股东和实际控制人的基本情况,5
（六）现金流量分析,0
四、管理层讨论与分析,0
六、发行人董事、监事及高级管理人员情况,12
五、未来业务目标及未来经营的可持续性,17
六、发行人法人治理结构及其运行情况,9
（三）发行人组织机构设置及职能,10
五、公司所处行业的基本情况,15
十二、信息披露事务及投资者关系管理的制度安排,0
（一）现任董事、监事和高级管理人员的基本情况,12
（一）本期发行前有息债务情况,19
四、组织结构及对其他企业的重要权益投资情况,10
（五）发行人所属行业状况,15
2、本期债券上市安排,0
（二）关联交易情况,16
十五、关联交易情况,16
三、本次发行前公司股本情况,0
（三）发行人本部员工基本情况,0
（六）《债券持有人会议规则》；,0
二、发行人的相关风险,0
（五）受托管理的期限,0
（二）组织结构,10
五、报告期末的前十大股东情况,5
（六）评级风险,0
4、关联交易风险,0
六、发行人董事、监事和高级管理人员的基本情况,12
（四）关联交易决策,0
九、发行人的未决诉讼或仲裁,20
第十三条偿债保证措施,3
四、公司治理和组织结构,9
三、发行人所在行业情况,15
重大事项提示,1
5、注册资本：800.00亿元,0
（二）董事、监事、高级管理人员简历,13
六、发行人的控股股东及实际控制人的基本情况,5
六、发行人有息债务情况,19
（一）董事、监事和高级管理人员的基本情况,12
1、受托管理事务报告包括年度受托管理事务报告和临时受托管理事务报告。,0
四、发行人董事、监事、高级管理人员基本情况,12
（三）制定《债券持有人会议规则》,0
（一）可变现资产,0
2、受托管理人在履行受托管理职责时，将通过以下措施管理可能存在的利益冲突情形及进行相关风险防范：,0
7、合同履约风险,0
六、发行人与本次发行的有关机构、人员的利害关系,0
七、发行人所处行业状况,15
9、发行人、单独或者合计持有本期债券总额百分之十以上的债券持有人书面提议召开的其他情形；,0
3、发行人的参股公司,8
十二、公司独立性情况,6
（二）现金流量分析,0
八、发行人董事、高级管理人员基本情况,12
（五）营运能力分析,0
重大事项提示,1
十、债券托管方式：本期债券在中央国债登记公司进行总登记托管，在中国证券登记公司上海分公司分托管。,0
第二节风险因素,2
2、新型金融模式为证券行业发展提供了新视角,0
第二节风险因素,2
三、本次发行前公司股本情况,0
（一）执行董事、监事、高级管理人员基本情况,12
（一）信息披露机制,0
7、绵九高速,0
（五）发行人所处行业地位、竞争状况及竞争优势分析,15
