,text,label
3102,（二）发行人的设立及历史沿革情况,4
3103,一、基本情况,0
3104,（四）规范关联交易的制度安排,0
3105,15、除上述各项外，受托管理人还应当履行以下职责：,0
3106,九、公司所处行业状况及竞争状况,15
3107,2、发行人的子公司及参股公司,7
3108,（五）偿债能力分析,0
3109,1、2017年度新增的二级子企业情况：,0
3110,25、发生其他按照《公司债券临时信息披露格式指引》中要求对外公告的事项。,0
3111,3、设立日期：2008年12月24日,0
3112,1、向受托管理人提供保证金，且保证金数额足以支付以下各项金额的总和：,0
3113,（四）上述事项对公司业绩及债券偿付能力的影响,0
3114,第二节风险因素,2
3115,五、发行人控股股东和实际控制人基本情况,5
3116,三、发行人的资信情况,0
3117,（五）发行人未来发展规划,17
3118,1、债券名称：珠海联邦制药股份有限公司2017年公司债券（第一期）。,0
3119,1、全球医药行业发展概况,0
3120,1、铝产品销售风险,0
3121,（二）母公司财务报表,0
3122,2、发行人重要参股公司,8
3123,五、公司所处行业的基本情况,15
3124,3、公司债存续期内定期信息披露,0
3125,3、高级管理人员简历及任职情况,13
3126,（四）发行人发展规划,17
3127,（九）关联方应收应付款项,0
3128,（一）2017年会计政策变更,0
3129,（二）业务独立,0
3130,1、会计政策变更,18
3131,（一）设立及上市,0
3132,4、环保政策的风险,0
3133,（一）关联方及关联关系,0
3134,（一）外部环境较好，为公司发展提供了良好基础,0
3135,（二）所在行业状况,15
3136,（一）发行人的组织结构,10
3137,十二、起息日：本期债券自发行首日开始计息，本期债券存续期限内每年的8月24日为该计息年度的起息日。,0
3138,（五）发行人独立经营情况,6
3139,（五）表决、决议及会议记录,0
3140,十五、发行人内部管理制度及重大决策制度的建立及运行情况,11
3141,一、债券受托管理人的聘任,0
3142,（二）经营风险,0
3143,三、发行人有息负债情况分析,19
3144,（三）报告期内发行人公司治理情况,9
3145,18、募集资金专项账户银行及专项偿债账户银行：中国民生银行股份有限公司成都分行。,0
3146,（四）营运能力分析,0
3147,第四章增信机制、偿债计划及其他偿债保障措施,3
3148,（二）母公司财务报表,0
3149,六、最近一个会计年度期末有息债务情况,19
3150,五、发行人对其他企业的重要权益投资情况,7
3151,1、宏信证券有限责任公司,0
3152,（三）发行人的独立性,6
3153,三、公司重要对外权益投资情况,7
3154,九、公司关联交易情况,16
3155,重大事项提示,1
3156,（三）公司所在行业状况,15
3157,十、发行人发展战略,17
3158,六、发行人主营业务情况,14
3159,二、公司的组织结构及对其他企业的重要权益投资情况,7
3160,五、报告期末前十大股东情况,5
3161,12、持有人会议应当有书面会议记录，并由出席会议的召集人代表和见证律师签名。,0
3162,（二）主承销商、债券受托管理人和簿记管理人：海通证券股份有限公司,0
3163,8、主债权的变更,0
3164,九、发行人主营业务情况,14
3165,（一）董事、监事和高级管理人员的基本情况,12
3166,（一）发行人获得主要贷款银行的授信情况,0
3167,7、下属子公司的管理制度,0
3168,五、有息负债分析,19
3169,（六）品种间回拨选择权,0
3170,七、公司有息债务情况,19
3171,二、税务提示：根据国家税收法律、法规，投资本期债券应缴纳的有关税金由投资者自行承担。,0
3172,3、人员流失风险,0
3173,（一）债券受托管理人基本情况,0
3174,10）发行人情况发生重大变化导致可能不符合公司债券上市条件；,0
3175,六、发行人董事、监事及高级管理人员情况,12
3176,（四）债务违约记录,0
3177,2、项目批复,0
3178,2、固定收益事业部,0
3179,3、四川省物流产业股份有限公司,0
3180,10、担保函的生效,0
3181,十二、发行人关联方、关联关系及关联交易情况,16
3182,（五）中国证监会核准本次发行的文件；,0
3183,九、公司法人治理结构,9
3184,一、流动性安排,0
3185,1、组织架构,0
3186,（五）发行人独立经营情况,6
3187,（二）流动资产变现,0
3188,一、最近一期期末对外担保情况,0
3189,（二）重大未决诉讼、仲裁或行政处罚情况,20
3190,3、信息披露风险,0
3191,（二）债券持有人会议的召集,0
3192,二、重大未决诉讼或仲裁事项,20
3193,（四）本次公司债券发行后发行人资产负债结构的变化,0
3194,（三）管理风险,0
3195,2、本公司所持紫金矿业股权质押情况,0
3196,十一、发行人独立情况,6
3197,八、发行人所在行业状况,15
3198,十一、行业状况及发行人竞争优势,15
3199,4、税息折旧及摊销前利润＝利润总额+计入财务费用的利息支出+折旧+无形资产摊销+长期待摊费用摊销,0
3200,二、偿债保障措施,3
3201,（三）重大未决诉讼或仲裁事项,20
3202,（二）发行人在行业中的地位和竞争优势,0
3203,七、发行人主营业务情况,14
3204,五、公司组织结构和对其他企业的重要权益投资情况,7
3205,九、公司风险管理与内部控制,11
3206,五、报告期末发行人前十大股东情况,5
3207,十二、关联方与关联交易,16
3208,（三）发行人所在行业状况,15
3209,重大事项提示,1
3210,（一）债券受托管理人基本情况,0
3211,第二节风险因素,2
3212,六、发行人最近一个会计年度末有息债务情况,19
3213,（二）发行人主要控股子公司情况简介,7
3214,（二）偿债保障措施,3
3215,一、备查文件,0
3216,（三）公司发展战略,17
3217,三、本次债券的偿债保障措施,3
3218,二、发行人历史沿革,4
3219,七、公司的主营业务情况,14
3220,6、风险合规部,0
3221,（一）担保情况,0
3222,（一）利息的支付,0
3223,18、北京中关村科学城创新发展有限公司（以下简称“中关村科学城”）,0
3224,十一、发行首日：本期债券发行期限的第1日，即2017年8月24日。,0
3225,（四）发行人内部控制制度的建立和运行情况,11
3226,四、偿债保障措施,3
3227,10、风险控制,0
3228,（二）本公司主要控股子公司、参股公司基本情况,7
3229,七、发行人董事、监事及高级管理人员情况,12
3230,1、资产结构分析,0
3231,3、资产置换,0
3232,（一）历史沿革,4
3233,二、历史沿革,4
3234,八、发行人所处行业的基本情况,15
3235,一、公司基本情况,0
3236,第二节风险因素,2
3237,（二）切实做到专款专用,0
3238,2、未决诉讼或仲裁事项,20
3239,5）发行人当年累计新增借款或对外提供担保超过上年末净资产的百分之二十；,0
3240,1、主营业务基本情况,0
3241,一、本期债券采用实名制记账方式发行，投资者认购的本期债券在债券托管机构托管记载。,0
3242,六、发行人重要权益投资情况,7
3243,四、控股股东和实际控制人情况,5
3244,（二）经营风险,0
3245,（三）发行人主营业务情况,14
3246,第二节风险因素,2
3247,（四）机构独立情况,0
3248,（一）城市基础设施建设行业,0
3249,十、发行人公司治理、组织结构及内控制度,11
3250,第三节风险因素,2
3251,五、或有事项、担保及抵质押情况,0
3252,一、本期债券的投资风险,0
3253,三、债券托管机构：,0
3254,六、公司主营业务情况,14
3255,（三）重要参股公司,8
3256,重大事项提示,1
3257,四、偿债保障措施,3
3258,（二）现任董事、监事、高级管理人员简历,13
3259,二、公司历史沿革情况,4
3260,四、发行人股本总额、前十大股东、控股股东及实际控制人情况,5
3261,（六）担保方式：本期债券为无担保债券。,0
3262,（十一）协议的生效、变更及终止,0
3263,（四）2016-2018年经审计的主要财务指标,0
3264,（六）浙江九州大众律师事务所为本期债券出具的法律意见书；,0
3265,第三节风险因素,2
3266,三、发行人有息负债情况分析,19
3267,2、财务管理,0
3268,一、债券持有人行使权利的形式,0
3269,2、财务管理方面,0
3270,（四）规范并减少关联交易的措施,16
3271,二、发行人的相关风险,0
3272,四、偿债应急保障方案,0
3273,（三）受托管理人的权利、职责和义务,0
3274,十、发行人的独立性,6
3275,（三）根据国家税收法律、法规，投资者投资本期债券应缴纳的有关税费由投资者自行承担。,0
3276,第四节发行人及本期债券的资信状况,0
3277,四、本期债券募集资金运用对公司财务状况的影响,0
3278,（二）最近三年及一期母公司财务报表,0
3279,四、关联交易,16
3280,（二）董事、监事、高级管理人员简历,13
3281,释义,0
3282,（一）企业财务风险。,0
3283,第三节风险因素,2
3284,（三）盈利能力的可持续性,0
3285,（五）盈利能力分析,0
3286,1、出席会议的债券持有人（或代理人）所代表的本期债券张数；,0
3287,2、东北证券股份有限公司,0
3288,（十）2016年7月，公司增资情况,0
3289,（七）担保风险,0
3290,三、公司控股股东及实际控制人的基本情况,5
3291,十、行业地位及发展战略,17
3292,三、发行人所在行业状况和发展前景,15
3293,12、对外担保金额较大且较为集中的风险,0
3294,（四）受托管理事务报告,0
3295,（一）发行人最近三年的财务报告及审计报告，最近一期财务报告或会计报表；,0
3296,一、发行人基本信息,0
3297,（二）董事、监事、高级管理人员简历,13
3298,十二、关联方及关联交易,16
3299,6、ebitda=利润总额+利息支出-客户资金利息支出+固定资产折旧+摊销；,0
3300,（三）发行人面临的主要竞争状况、经营方针及战略,17
3301,（四）主要内控制度,11
3302,（七）其他应收款回收不确定风险与对策,0
3303,（一）有息债务总余额,0
3304,释义,0
3305,四、发行人的重要权益投资情况,7
3306,六、发行人发展规划,17
3307,七、公司所处行业现状及发展趋势,15
3308,12、四川省旅游投资集团有限责任公司,0
3309,2、2018年,0
3310,一、交易性金融资产、可供出售金融资产大幅变动风险的重大事项提示,0
3311,（七）发行人未来业务目标,17
3312,四、公司治理和组织结构,9
